Project ID,Project Name,Number,Street,Borough,Council District,Latitude (Internal),Longitude (Internal),Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,All Counted Units,Total Units
58589,Madison EDJ LLC,493,PUTNAM AVENUE,Brooklyn,36,40.68522,-73.941632,No,Non Prevailing Wage,0,1,4,4
58589,Madison EDJ LLC,400,TOMPKINS AVENUE,Brooklyn,36,40.68355,-73.944251,No,Non Prevailing Wage,0,2,15,15
58589,Madison EDJ LLC,404,TOMPKINS AVENUE,Brooklyn,36,40.68344,-73.94419,No,Non Prevailing Wage,0,0,7,7
58589,Madison EDJ LLC,409,TOMPKINS AVENUE,Brooklyn,36,40.68355,-73.943696,No,Non Prevailing Wage,0,2,4,4
58608,DON L.W. RESYNDICATION,1816,CROTONA PARK EAST,Bronx,17,40.83853,-73.892991,No,Non Prevailing Wage,0,0,25,25
58608,DON L.W. RESYNDICATION,1346,LYMAN PLACE,Bronx,16,40.82927,-73.896247,No,Non Prevailing Wage,0,0,8,8
58608,DON L.W. RESYNDICATION,1359,LYMAN PLACE,Bronx,17,40.82942,-73.896814,No,Non Prevailing Wage,0,0,20,20
58608,DON L.W. RESYNDICATION,1360,LYMAN PLACE,Bronx,16,40.8296,-73.89629,No,Non Prevailing Wage,0,0,15,15
58608,DON L.W. RESYNDICATION,1365,LYMAN PLACE,Bronx,17,40.82959,-73.896792,No,Non Prevailing Wage,0,0,15,15
58608,DON L.W. RESYNDICATION,1366,LYMAN PLACE,Bronx,16,40.82977,-73.896286,No,Non Prevailing Wage,0,0,28,28
58608,DON L.W. RESYNDICATION,1370,LYMAN PLACE,Bronx,16,40.82993,-73.896264,No,Non Prevailing Wage,0,0,2,2
58608,DON L.W. RESYNDICATION,1327,SOUTHERN BOULEVARD,Bronx,17,40.83168,-73.891607,No,Non Prevailing Wage,0,0,56,56
58608,DON L.W. RESYNDICATION,1345,SOUTHERN BOULEVARD,Bronx,17,40.832,-73.891444,No,Non Prevailing Wage,0,0,50,50
58608,DON L.W. RESYNDICATION,1357,SOUTHERN BOULEVARD,Bronx,17,40.83228,-73.891201,No,Non Prevailing Wage,0,0,39,39
58608,DON L.W. RESYNDICATION,1389,STEBBINS AVENUE,Bronx,16,40.83272,-73.89438,No,Non Prevailing Wage,0,0,12,12
60012,Norwood Gardens,410,EAST 203 STREET,Bronx,11,40.87008,-73.877403,No,Non Prevailing Wage,0,0,118,118
61485,CONFIDENTIAL,----,----,Manhattan,10,,,No,Non Prevailing Wage,0,0,2,2
61491,CONFIDENTIAL,----,----,Queens,22,,,No,Non Prevailing Wage,2,0,2,2
58450,New Settlement Apartments,1450,TOWNSEND AVENUE,Bronx,16,40.84108,-73.915589,No,Non Prevailing Wage,1,26,59,59
58450,New Settlement Apartments,1465,TOWNSEND AVENUE,Bronx,14,40.84168,-73.915805,No,Non Prevailing Wage,2,53,106,106
58450,New Settlement Apartments,1512,TOWNSEND AVENUE,Bronx,14,40.84222,-73.914778,No,Non Prevailing Wage,1,53,93,93
58450,New Settlement Apartments,1530,TOWNSEND AVENUE,Bronx,14,40.84268,-73.914456,No,Non Prevailing Wage,2,29,55,55
58450,New Settlement Apartments,1533,TOWNSEND AVENUE,Bronx,14,40.84274,-73.915067,No,Non Prevailing Wage,5,45,96,96
58450,New Settlement Apartments,1550,TOWNSEND AVENUE,Bronx,14,40.84301,-73.914217,No,Non Prevailing Wage,1,27,60,60
58450,New Settlement Apartments,1560,TOWNSEND AVENUE,Bronx,14,40.84335,-73.914007,No,Non Prevailing Wage,1,26,48,48
58450,New Settlement Apartments,1585,TOWNSEND AVENUE,Bronx,14,40.84427,-73.913969,No,Non Prevailing Wage,4,27,49,49
58450,New Settlement Apartments,1424,WALTON AVENUE,Bronx,14,40.84027,-73.915106,No,Non Prevailing Wage,2,35,68,68
58450,New Settlement Apartments,1503,WALTON AVENUE,Bronx,14,40.84194,-73.914565,No,Non Prevailing Wage,0,31,54,54
58450,New Settlement Apartments,1517,WALTON AVENUE,Bronx,14,40.84218,-73.914395,No,Non Prevailing Wage,0,16,30,30
58450,New Settlement Apartments,1525,WALTON AVENUE,Bronx,14,40.84241,-73.914228,No,Non Prevailing Wage,2,30,54,54
58450,New Settlement Apartments,1612,WALTON AVENUE,Bronx,14,40.84407,-73.912441,No,Non Prevailing Wage,1,26,50,50
58450,New Settlement Apartments,1615,WALTON AVENUE,Bronx,14,40.84429,-73.912889,No,Non Prevailing Wage,1,35,71,71
58659,Melrose Estates,712,COURTLANDT AVENUE,Bronx,17,40.8204,-73.917483,No,Non Prevailing Wage,0,1,5,5
58659,Melrose Estates,367,EAST 151 STREET,Bronx,17,40.81802,-73.91823,No,Non Prevailing Wage,0,1,8,8
58659,Melrose Estates,389,EAST 151 STREET,Bronx,17,40.81783,-73.917555,No,Non Prevailing Wage,0,6,33,33
58659,Melrose Estates,415,EAST 151 STREET,Bronx,17,40.81756,-73.916439,No,Non Prevailing Wage,0,1,10,10
58659,Melrose Estates,417,EAST 151 STREET,Bronx,17,40.81754,-73.916352,No,Non Prevailing Wage,0,1,11,11
58659,Melrose Estates,408,EAST 152 STREET,Bronx,17,40.81787,-73.916345,No,Non Prevailing Wage,0,3,20,20
58659,Melrose Estates,689,MELROSE AVENUE,Bronx,17,40.81977,-73.916328,No,Non Prevailing Wage,0,4,25,25
58855,Lincoln Place,541,LINCOLN PLACE,Brooklyn,35,40.67197,-73.958442,No,Non Prevailing Wage,0,0,20,20
58855,Lincoln Place,547,LINCOLN PLACE,Brooklyn,35,40.67194,-73.958276,No,Non Prevailing Wage,0,0,17,17
58855,Lincoln Place,553,LINCOLN PLACE,Brooklyn,35,40.6719,-73.958118,No,Non Prevailing Wage,0,0,17,17
58954,94-02 148th Street,94-02,148 STREET,Queens,27,40.69926,-73.805657,No,Non Prevailing Wage,0,15,380,380
61623,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,409,SCHROEDERS AVENUE,Brooklyn,42,40.65344,-73.877005,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,411,SCHROEDERS AVENUE,Brooklyn,42,40.65347,-73.876944,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,413,SCHROEDERS AVENUE,Brooklyn,42,40.6535,-73.876879,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,415,SCHROEDERS AVENUE,Brooklyn,42,40.65352,-73.876817,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,417,SCHROEDERS AVENUE,Brooklyn,42,40.65355,-73.876752,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1228,JEROME STREET,Brooklyn,42,40.65369,-73.876979,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1226,JEROME STREET,Brooklyn,42,40.65377,-73.877008,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1224,JEROME STREET,Brooklyn,42,40.65383,-73.877033,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1222,JEROME STREET,Brooklyn,42,40.65388,-73.877051,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1220,JEROME STREET,Brooklyn,42,40.65393,-73.877065,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1218,JEROME STREET,Brooklyn,42,40.65399,-73.87708,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1216,JEROME STREET,Brooklyn,42,40.65404,-73.877087,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1214,JEROME STREET,Brooklyn,42,40.65412,-73.877105,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1235,JEROME STREET,Brooklyn,42,40.65363,-73.876262,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1233,JEROME STREET,Brooklyn,42,40.65368,-73.876298,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1231,JEROME STREET,Brooklyn,42,40.65373,-73.876334,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1229,JEROME STREET,Brooklyn,42,40.65378,-73.876366,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1227,JEROME STREET,Brooklyn,42,40.65382,-73.876402,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1225,JEROME STREET,Brooklyn,42,40.65387,-73.876442,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1223,JEROME STREET,Brooklyn,42,40.65392,-73.876467,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1221,JEROME STREET,Brooklyn,42,40.65397,-73.876503,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,1219,JEROME STREET,Brooklyn,42,40.65403,-73.876535,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,728,WALKER STREET,Brooklyn,42,40.65378,-73.875955,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,726,WALKER STREET,Brooklyn,42,40.65384,-73.875995,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,724,WALKER STREET,Brooklyn,42,40.65388,-73.876031,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,722,WALKER STREET,Brooklyn,42,40.65393,-73.876067,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,720,WALKER STREET,Brooklyn,42,40.65398,-73.876103,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,718,WALKER STREET,Brooklyn,42,40.65402,-73.876135,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,716,WALKER STREET,Brooklyn,42,40.65407,-73.876171,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,714,WALKER STREET,Brooklyn,42,40.65414,-73.876221,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,412,SCHROEDERS AVENUE,Brooklyn,42,40.65316,-73.876483,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,414,SCHROEDERS AVENUE,Brooklyn,42,40.65319,-73.876418,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,416,SCHROEDERS AVENUE,Brooklyn,42,40.65322,-73.876353,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,418,SCHROEDERS AVENUE,Brooklyn,42,40.65325,-73.876284,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,420,SCHROEDERS AVENUE,Brooklyn,42,40.65327,-73.87622,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,422,SCHROEDERS AVENUE,Brooklyn,42,40.6533,-73.876155,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,424,SCHROEDERS AVENUE,Brooklyn,42,40.65334,-73.876054,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,430,SCHROEDERS AVENUE,Brooklyn,42,40.65339,-73.875927,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,432,SCHROEDERS AVENUE,Brooklyn,42,40.65343,-73.875841,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,434,SCHROEDERS AVENUE,Brooklyn,42,40.65346,-73.875772,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,436,SCHROEDERS AVENUE,Brooklyn,42,40.65348,-73.875707,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,438,SCHROEDERS AVENUE,Brooklyn,42,40.65351,-73.875642,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,442,SCHROEDERS AVENUE,Brooklyn,42,40.65356,-73.875509,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,444,SCHROEDERS AVENUE,Brooklyn,42,40.65359,-73.875444,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,446,SCHROEDERS AVENUE,Brooklyn,42,40.65362,-73.875379,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,448,SCHROEDERS AVENUE,Brooklyn,42,40.65364,-73.875311,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,450,SCHROEDERS AVENUE,Brooklyn,42,40.65367,-73.875246,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,452,SCHROEDERS AVENUE,Brooklyn,42,40.6537,-73.875181,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,454,SCHROEDERS AVENUE,Brooklyn,42,40.65373,-73.875116,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,456,SCHROEDERS AVENUE,Brooklyn,42,40.65375,-73.875047,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,458,SCHROEDERS AVENUE,Brooklyn,42,40.65378,-73.874982,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,460,SCHROEDERS AVENUE,Brooklyn,42,40.65381,-73.874917,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,462,SCHROEDERS AVENUE,Brooklyn,42,40.65384,-73.874853,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,464,SCHROEDERS AVENUE,Brooklyn,42,40.65386,-73.874784,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,466,SCHROEDERS AVENUE,Brooklyn,42,40.65389,-73.874719,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,468,SCHROEDERS AVENUE,Brooklyn,42,40.65394,-73.874611,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,485,SCHROEDERS AVENUE,Brooklyn,42,40.6546,-73.874375,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,487,SCHROEDERS AVENUE,Brooklyn,42,40.65464,-73.874271,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,489,SCHROEDERS AVENUE,Brooklyn,42,40.65467,-73.874209,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,491,SCHROEDERS AVENUE,Brooklyn,42,40.65469,-73.874145,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,493,SCHROEDERS AVENUE,Brooklyn,42,40.65472,-73.87408,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,495,SCHROEDERS AVENUE,Brooklyn,42,40.65475,-73.874018,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,497,SCHROEDERS AVENUE,Brooklyn,42,40.65477,-73.873953,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,499,SCHROEDERS AVENUE,Brooklyn,42,40.6548,-73.873888,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,501,SCHROEDERS AVENUE,Brooklyn,42,40.65483,-73.873824,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,503,SCHROEDERS AVENUE,Brooklyn,42,40.65486,-73.873762,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,505,SCHROEDERS AVENUE,Brooklyn,42,40.65488,-73.873697,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,507,SCHROEDERS AVENUE,Brooklyn,42,40.65493,-73.873596,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,474,SCHROEDERS AVENUE,Brooklyn,42,40.654,-73.874477,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,476,SCHROEDERS AVENUE,Brooklyn,42,40.65404,-73.874384,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,478,SCHROEDERS AVENUE,Brooklyn,42,40.65407,-73.874315,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,480,SCHROEDERS AVENUE,Brooklyn,42,40.65409,-73.87425,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,482,SCHROEDERS AVENUE,Brooklyn,42,40.65412,-73.874185,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,484,SCHROEDERS AVENUE,Brooklyn,42,40.65415,-73.874117,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,486,SCHROEDERS AVENUE,Brooklyn,42,40.65418,-73.874052,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,488,SCHROEDERS AVENUE,Brooklyn,42,40.65421,-73.873987,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,490,SCHROEDERS AVENUE,Brooklyn,42,40.65424,-73.873922,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,492,SCHROEDERS AVENUE,Brooklyn,42,40.65426,-73.873853,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,494,SCHROEDERS AVENUE,Brooklyn,42,40.65429,-73.873789,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,440,SCHROEDERS AVENUE,Brooklyn,42,40.65354,-73.875578,No,Non Prevailing Wage,0,0,2,2
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,405,SCHROEDERS AVENUE,Brooklyn,42,40.65338,-73.877124,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,407,SCHROEDERS AVENUE,Brooklyn,42,40.65342,-73.877066,No,Non Prevailing Wage,0,0,1,1
53017,Nehemiah Spring Creek Homes at Gateway Estates 4A,419,SCHROEDERS AVENUE,Brooklyn,42,40.65358,-73.876684,No,Non Prevailing Wage,0,0,1,1
58790,RBSCC.297 Wilson Ave. Plaza de los Ancianos,297,WILSON AVENUE,Brooklyn,37,40.6972,-73.918793,No,Non Prevailing Wage,94,0,95,95
58887,EAST CHINATOWN HDFC,176,ELDRIDGE STREET,Manhattan,1,40.72033,-73.990584,No,Non Prevailing Wage,4,11,29,29
58887,EAST CHINATOWN HDFC,180,ELDRIDGE STREET,Manhattan,1,40.72033,-73.990584,No,Non Prevailing Wage,1,14,25,25
61481,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
52724,PUTNAM,721,HANCOCK STREET,Brooklyn,41,40.6855,-73.926181,Yes,Non Prevailing Wage,0,0,8,8
52724,PUTNAM,723,HANCOCK STREET,Brooklyn,41,40.68552,-73.926069,Yes,Non Prevailing Wage,0,1,8,8
52724,PUTNAM,680,JEFFERSON AVENUE,Brooklyn,36,40.68529,-73.930483,Yes,Non Prevailing Wage,0,10,36,36
52724,PUTNAM,684,JEFFERSON AVENUE,Brooklyn,36,40.68533,-73.930169,Yes,Non Prevailing Wage,0,4,12,12
52724,PUTNAM,768,JEFFERSON AVENUE,Brooklyn,41,40.68577,-73.92635,Yes,Non Prevailing Wage,0,2,8,8
52724,PUTNAM,660,MADISON STREET,Brooklyn,36,40.68664,-73.931783,Yes,Non Prevailing Wage,0,0,8,8
52724,PUTNAM,668,MADISON STREET,Brooklyn,36,40.68668,-73.931451,Yes,Non Prevailing Wage,0,2,8,8
52724,PUTNAM,828,PUTNAM AVENUE,Brooklyn,36,40.68627,-73.92856,Yes,Non Prevailing Wage,0,2,4,4
52724,PUTNAM,186,MALCOLM X BOULEVARD,Brooklyn,36,40.68686,-73.93015,Yes,Non Prevailing Wage,0,2,9,9
52724,PUTNAM,201,MALCOLM X BOULEVARD,Brooklyn,36,40.68613,-73.929433,Yes,Non Prevailing Wage,0,2,6,6
52724,PUTNAM,205,MALCOLM X BOULEVARD,Brooklyn,36,40.68606,-73.929418,Yes,Non Prevailing Wage,0,2,6,6
52724,PUTNAM,206,MALCOLM X BOULEVARD,Brooklyn,36,40.6862,-73.930017,Yes,Non Prevailing Wage,0,3,5,5
60850,Newport Gardens HDFC,165,LOTT AVENUE,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,193,LOTT AVENUE,Brooklyn,42,40.65891,-73.906542,Yes,Non Prevailing Wage,0,0,36,36
60850,Newport Gardens HDFC,200,NEWPORT STREET,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,234,NEWPORT STREET,Brooklyn,42,40.65891,-73.906542,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,230,NEWPORT STREET,Brooklyn,42,40.65891,-73.906542,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,530,OSBORN STREET,Brooklyn,42,40.65891,-73.906542,Yes,Non Prevailing Wage,0,0,24,24
60850,Newport Gardens HDFC,841,ROCKAWAY AVENUE,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,520,OSBORN STREET,Brooklyn,42,40.65891,-73.906542,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,206,NEWPORT STREET,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,169,LOTT AVENUE,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,173,THATFORD AVENUE,Brooklyn,42,,,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,179,THATFORD AVENUE,Brooklyn,42,,,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,861,ROCKAWAY AVENUE,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,851,ROCKAWAY AVENUE,Brooklyn,42,40.65877,-73.907462,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,210,THATFORD AVENUE,Brooklyn,42,,,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,216,THATFORD AVENUE,Brooklyn,42,,,Yes,Non Prevailing Wage,0,0,12,12
60850,Newport Gardens HDFC,510,OSBORN STREET,Brooklyn,42,40.65891,-73.906542,Yes,Non Prevailing Wage,0,0,12,12
61418,Surf 21 Harborview (20160249),2920,WEST 21 STREET,Brooklyn,47,40.57529,-73.988297,No,Prevailing Wage,0,0,224,224
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,143,COLUMBIA STREET,Brooklyn,39,40.68693,-74.001471,Yes,Non Prevailing Wage,0,0,7,7
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,149,COLUMBIA STREET,Brooklyn,39,40.68673,-74.001605,Yes,Non Prevailing Wage,0,0,8,8
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,151,COLUMBIA STREET,Brooklyn,39,40.68667,-74.001597,Yes,Non Prevailing Wage,0,0,4,4
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,159,COLUMBIA STREET,Brooklyn,39,40.68647,-74.001691,Yes,Non Prevailing Wage,0,0,4,4
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,165,COLUMBIA STREET,Brooklyn,39,40.68628,-74.001785,Yes,Non Prevailing Wage,0,0,3,3
61435,SOUTH BROOKLYN RENEWAL PERMANENT AFFORDABILITY,201,COLUMBIA STREET,Brooklyn,39,40.68518,-74.002322,Yes,Non Prevailing Wage,0,0,2,2
61622,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,2,2,2
50132,TMN906 - NMIC,273,WADSWORTH AVENUE,Manhattan,10,40.85331,-73.932057,No,Non Prevailing Wage,0,0,21,21
51378,Stammtisch - Troutman,314,TROUTMAN STREET,Brooklyn,34,40.7042,-73.924837,No,Non Prevailing Wage,0,0,6,6
58638,491 Gerard Avenue,491,GERARD AVENUE,Bronx,8,40.81846,-73.929704,No,Non Prevailing Wage,23,0,153,153
51581,590 Five Corp.,587,EAST 167 STREET,Bronx,16,40.82878,-73.904331,No,Non Prevailing Wage,3,7,79,79
58480,Story Avenue East,1530,STORY AVENUE,Bronx,17,40.82095,-73.877945,No,Non Prevailing Wage,0,0,212,212
60470,Omni - Plaza,23,NEW LOTS AVENUE,Brooklyn,42,40.65761,-73.904645,Yes,Non Prevailing Wage,135,14,385,385
61121,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
61375,Sons of Italy Apartments,2629,CROPSEY AVENUE,Brooklyn,43,40.58977,-73.990405,No,Non Prevailing Wage,104,1,106,106
65128,BUSHWICK PLACE VENTURE LLC,83,BUSHWICK PLACE,Brooklyn,34,40.70647,-73.938728,No,Non Prevailing Wage,0,0,4,20
61419,Target V (HDC),1971,GRAND AVENUE,Bronx,14,40.85221,-73.911042,Yes,Non Prevailing Wage,0,0,39,39
61419,Target V (HDC),1975,GRAND AVENUE,Bronx,14,40.85252,-73.910959,Yes,Non Prevailing Wage,0,0,43,43
61420,Grace Towers (HDC),2060,PITKIN AVENUE,Brooklyn,42,40.67116,-73.896219,Yes,Non Prevailing Wage,0,0,84,84
61420,Grace Towers (HDC),373,BELMONT AVENUE,Brooklyn,42,40.67116,-73.896219,Yes,Non Prevailing Wage,0,0,84,84
61452,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
61465,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
